codigo_municipio,clase,cod_manzana,mos,secu,lat,lon,partes
05001,1,0500110000000001010101,55,05001100000000010101,6.30128803,-75.5425632,1
05001,1,0500110000000001010104,53,05001100000000010101,6.29938372,-75.54237187,1
05001,1,0500110000000001010105,73,05001100000000010101,6.29933274,-75.54281741,1
05001,1,0500110000000001010108,48,05001100000000010101,6.29993543,-75.54369924,1
05001,1,0500110000000001010109,24,05001100000000010101,6.29899407,-75.54482999,1
05001,1,0500110000000001010110,22,05001100000000010101,6.3019295,-75.5437871,1
05001,1,0500110000000001010111,60,05001100000000010101,6.30103907,-75.5454086,1
05001,1,0500110000000001010112,49,05001100000000010101,6.30248087,-75.54380658,1
05001,1,0500110000000001010114,60,05001100000000010101,6.29996267,-75.54316919,1
05001,1,0500110000000001010115,217,05001100000000010101,6.3015008,-75.54412839,1
05001,1,0500110000000001010116,128,05001100000000010101,6.30070541,-75.54510162,1
05001,1,0500110000000001010118,9,05001100000000010101,6.30035106,-75.54289131,1
05001,1,0500110000000001010119,69,05001100000000010101,6.30102871,-75.5439847,1
05001,1,0500110000000001010120,18,05001100000000010101,6.30031997,-75.54372024,1
05001,1,0500110000000001010121,26,05001100000000010101,6.29937965,-75.54458993,1
05001,1,0500110000000001010122,216,05001100000000010101,6.30001572,-75.54457837,1
05001,1,0500110000000001010123,77,05001100000000010101,6.30127803,-75.54312861,1
05001,1,0500110000000001010124,23,05001100000000010101,6.30077814,-75.54308134,1
05001,1,0500110000000001010125,66,05001100000000010101,6.30012189,-75.54266917,1
05001,1,0500110000000001010126,19,05001100000000010101,6.30055825,-75.54337674,1
05001,1,0500110000000001010203,36,05001100000000010102,6.29861085,-75.54605464,1
05001,1,0500110000000001010204,50,05001100000000010102,6.29810731,-75.54564794,1
05001,1,0500110000000001010205,40,05001100000000010102,6.29772179,-75.54589009,1
05001,1,0500110000000001010206,48,05001100000000010102,6.29733415,-75.54609925,1
05001,1,0500110000000001010207,67,05001100000000010102,6.29783308,-75.54664159,1
05001,1,0500110000000001010208,53,05001100000000010102,6.29803244,-75.54631343,1
05001,1,0500110000000001010209,70,05001100000000010102,6.29925629,-75.54589962,1
05001,1,0500110000000001010211,125,05001100000000010102,6.29975706,-75.54560796,1
05001,1,0500110000000001010212,77,05001100000000010102,6.30022781,-75.54540258,1
05001,1,0500110000000001010213,42,05001100000000010102,6.29946326,-75.5454533,1
05001,1,0500110000000001010214,42,05001100000000010102,6.29748055,-75.54580143,1
05001,1,0500110000000001010215,33,05001100000000010102,6.29859092,-75.54552992,1
05001,1,0500110000000001010301,36,05001100000000010103,6.29701866,-75.54616296,1
05001,1,0500110000000001010302,70,05001100000000010103,6.29661949,-75.546202160000007,1
05001,1,0500110000000001010303,50,05001100000000010103,6.29652746,-75.5468354,1
05001,1,0500110000000001010304,69,05001100000000010103,6.29612479,-75.54629544,1
05001,1,0500110000000001010305,40,05001100000000010103,6.29570541,-75.5465022,1
05001,1,0500110000000001010306,32,05001100000000010103,6.2963684,-75.54597586,1
05001,1,0500110000000001010307,54,05001100000000010103,6.29726989,-75.54670373,1
05001,1,0500110000000001010309,86,05001100000000010103,6.29578769,-75.54741633,1
05001,1,0500110000000001010310,36,05001100000000010103,6.29571387,-75.54689721,1
05001,1,0500110000000001010313,64,05001100000000010103,6.29571131,-75.54610641,1
05001,1,0500110000000001010314,112,05001100000000010103,6.29499956,-75.54615451,1
05001,1,0500110000000001010316,35,05001100000000010103,6.2954122,-75.54696467,1
05001,1,0500110000000001010318,8,05001100000000010103,6.29522691,-75.54755585,1
05001,1,0500110000000001010319,55,05001100000000010103,6.29467839,-75.5470104,1
05001,1,0500110000000001010320,20,05001100000000010103,6.2950045,-75.54684005,1
05001,1,0500110000000001010321,126,05001100000000010103,6.2949873,-75.54735256,1
05001,1,0500110000000001010322,38,05001100000000010103,6.2946435,-75.54749621,1
05001,1,0500110000000001010323,57,05001100000000010103,6.29694659,-75.54664599,1
05001,1,0500110000000001010324,88,05001100000000010103,6.29605575,-75.54677803,1
05001,1,0500110000000001010325,30,05001100000000010103,6.29613699,-75.54707837,1
05001,1,0500110000000001010326,3,05001100000000010103,6.29429994,-75.54603479,1
05001,1,0500110000000001010327,68,05001100000000010103,6.29460216,-75.54644465,1
05001,1,0500110000000001010328,81,05001100000000010103,6.29529007,-75.54654577,1
05001,1,0500110000000001010329,17,05001100000000010103,6.2945077,-75.54730483,1
05001,1,0500110000000001010330,0,05001100000000010103,6.29460322,-75.54771418,1
05001,1,0500110000000001010331,22,05001100000000010103,6.29429022,-75.54777429,1
05001,1,0500110000000001010403,6,05001100000000010104,6.29547649,-75.5423674,1
05001,1,0500110000000001010406,148,05001100000000010104,6.29489612,-75.54253286,1
05001,1,0500110000000001010409,124,05001100000000010104,6.29758029,-75.54320646,1
05001,1,0500110000000001010411,89,05001100000000010104,6.29497086,-75.54200829,1
05001,1,0500110000000001010412,49,05001100000000010104,6.29531346,-75.54168616,1
05001,1,0500110000000001010416,101,05001100000000010104,6.29413536,-75.54213816,1
05001,1,0500110000000001010417,39,05001100000000010104,6.29389291,-75.54159064,1
05001,1,0500110000000001010418,48,05001100000000010104,6.29571047,-75.54298528,1
05001,1,0500110000000001010421,97,05001100000000010104,6.29630594,-75.54319219,1
05001,1,0500110000000001010422,49,05001100000000010104,6.29444255,-75.54278309,1
05001,1,0500110000000001010423,66,05001100000000010104,6.29494363,-75.54137632,1
05001,1,0500110000000001010426,116,05001100000000010104,6.29620096,-75.54265223,1
05001,1,0500110000000001010427,223,05001100000000010104,6.29631377,-75.54185564,1
05001,1,0500110000000001010428,183,05001100000000010104,6.29646714,-75.54257537,1
05001,1,0500110000000001010501,45,05001100000000010105,6.29350429,-75.54177714,1
05001,1,0500110000000001010502,53,05001100000000010105,6.29363441,-75.5424694,1
05001,1,0500110000000001010503,0,05001100000000010105,6.29320153,-75.54230692,1
05001,1,0500110000000001010504,65,05001100000000010105,6.29273993,-75.54238062,1
05001,1,0500110000000001010505,93,05001100000000010105,6.29334596,-75.5430148,1
05001,1,0500110000000001010506,46,05001100000000010105,6.29406196,-75.54312162,1
05001,1,0500110000000001010509,45,05001100000000010105,6.29439263,-75.5431436,1
05001,1,0500110000000001010511,0,05001100000000010105,6.29371987,-75.54329996,1
05001,1,0500110000000001010515,199,05001100000000010105,6.29323892,-75.54373396,1
05001,1,0500110000000001010516,13,05001100000000010105,6.29252785,-75.54206609,1
05001,1,0500110000000001010517,0,05001100000000010105,6.29283217,-75.54184506,1
05001,1,0500110000000001010518,0,05001100000000010105,6.29389528,-75.54351952,1
05001,1,0500110000000001010519,0,05001100000000010105,6.29320998,-75.54175292,1
05001,1,0500110000000001010602,0,05001100000000010106,6.29548146,-75.54335549,1
05001,1,0500110000000001010603,39,05001100000000010106,6.29500992,-75.54311335,1
05001,1,0500110000000001010605,85,05001100000000010106,6.29443358,-75.54501967,1
05001,1,0500110000000001010606,56,05001100000000010106,6.29436755,-75.54531192,1
05001,1,0500110000000001010607,42,05001100000000010106,6.29491505,-75.54534996,1
05001,1,0500110000000001010608,40,05001100000000010106,6.29547462,-75.54570949,1
05001,1,0500110000000001010610,94,05001100000000010106,6.29501791,-75.54574146,1
05001,1,0500110000000001010611,33,05001100000000010106,6.29452862,-75.54567258,1
05001,1,0500110000000001010614,0,05001100000000010106,6.29519091,-75.54367855,1
05001,1,0500110000000001010615,63,05001100000000010106,6.29475307,-75.54343891,1
05001,1,0500110000000001010618,159,05001100000000010106,6.29515455,-75.54470336,1
05001,1,0500110000000001010619,19,05001100000000010106,6.29417977,-75.5457095,1
05001,1,0500110000000001010620,90,05001100000000010106,6.2943371,-75.54433619,1
05001,1,0500110000000001010621,0,05001100000000010106,6.29469748,-75.54391636,1
05001,1,0500110000000001010622,0,05001100000000010106,6.29536653,-75.5434938,1
05001,1,0500110000000001010623,8,05001100000000010106,6.2940679,-75.54546427,1
05001,1,0500110000000001010704,5,05001100000000010107,6.2966804,-75.54453287,1
05001,1,0500110000000001010705,34,05001100000000010107,6.29672693,-75.54522631,1
05001,1,0500110000000001010707,35,05001100000000010107,6.29586113,-75.54562695,1
05001,1,0500110000000001010709,44,05001100000000010107,6.29630271,-75.54552562,1
05001,1,0500110000000001010710,18,05001100000000010107,6.29666736,-75.54559677,1
05001,1,0500110000000001010712,5,05001100000000010107,6.29585428,-75.54450517,1
05001,1,0500110000000001010713,14,05001100000000010107,6.29688107,-75.54488757,1
05001,1,0500110000000001010714,4,05001100000000010107,6.29657268,-75.54490276,1
05001,1,0500110000000001010715,2,05001100000000010107,6.2962508,-75.54509192,1
05001,1,0500110000000001010716,9,05001100000000010107,6.29569564,-75.5450769,1
05001,1,0500110000000001010801,57,05001100000000010108,6.29602852,-75.54359203,1
05001,1,0500110000000001010804,89,05001100000000010108,6.29776439,-75.54377412,1
05001,1,0500110000000001010805,19,05001100000000010108,6.29566756,-75.54397952,1
05001,1,0500110000000001010806,14,05001100000000010108,6.29817084,-75.54503714,1
05001,1,0500110000000001010807,1,05001100000000010108,6.29804777,-75.54535856,1
05001,1,0500110000000001010808,113,05001100000000010108,6.2988064,-75.54439879,1
05001,1,0500110000000001010809,1,05001100000000010108,6.29725818,-75.54419578,1
05001,1,0500110000000001010810,46,05001100000000010108,6.29755142,-75.54494844,1
05001,1,0500110000000001010811,80,05001100000000010108,6.2972047,-75.54544567,1
05001,1,0500110000000001010812,55,05001100000000010108,6.29669095,-75.54394673,1
05001,1,0500110000000001010813,21,05001100000000010108,6.29622145,-75.54398192,1
05001,1,0500110000000001010901,19,05001100000000010109,6.29583772,-75.54103428,1
05001,1,0500110000000001010904,28,05001100000000010109,6.2989833,-75.54336534,1
05001,1,0500110000000001010905,69,05001100000000010109,6.29691558,-75.54071277,1
05001,1,0500110000000001010906,187,05001100000000010109,6.29796485,-75.54291579,1
05001,1,0500110000000001010908,68,05001100000000010109,6.2987179,-75.54207708,1
05001,1,0500110000000001010911,74,05001100000000010109,6.29747952,-75.54108219,1
05001,1,0500110000000001010913,69,05001100000000010109,6.29634538,-75.54078545,1
05001,1,0500110000000001010914,33,05001100000000010109,6.29599412,-75.54085593,1
05001,1,0500110000000001010916,197,05001100000000010109,6.29834829,-75.54239025,1
05001,1,0500110000000001010917,0,05001100000000010109,6.29832641,-75.54276099,1
05001,1,0500110000000001010918,40,05001100000000010109,6.29668418,-75.54148185,1
05001,1,0500110000000001010919,63,05001100000000010109,6.29686304,-75.54119362,1
05001,1,0500110000000001010920,51,05001100000000010109,6.29803854,-75.54179644,1
05001,1,0500110000000001010921,54,05001100000000010109,6.29729123,-75.5418782,1
05001,1,0500110000000001010922,33,05001100000000010109,6.29562684,-75.54075897,1
05001,1,0500110000000001020104,27,05001100000000010201,6.29989756,-75.54038555,1
05001,1,0500110000000001020113,11,05001100000000010201,6.30010669,-75.54064172,1
05001,1,0500110000000001020114,68,05001100000000010201,6.30015244,-75.54022863,1
05001,1,0500110000000001020116,42,05001100000000010201,6.29968457,-75.54055332,1
05001,1,0500110000000001020117,26,05001100000000010201,6.29952755,-75.54019754,1
05001,1,0500110000000001020118,13,05001100000000010201,6.29973231,-75.53995516,1
05001,1,0500110000000001020119,7,05001100000000010201,6.29978497,-75.53971707,1
05001,1,0500110000000001020120,10,05001100000000010201,6.29981447,-75.53945083,1
05001,1,0500110000000001020121,18,05001100000000010201,6.29949918,-75.53984517,1
05001,1,0500110000000001020122,23,05001100000000010201,6.2995461,-75.53959439,1
05001,1,0500110000000001020123,14,05001100000000010201,6.29958888,-75.53933799,1
05001,1,0500110000000001020124,11,05001100000000010201,6.2996771,-75.5391466,1
05001,1,0500110000000001020125,5,05001100000000010201,6.29973939,-75.53895539,1
05001,1,0500110000000001020126,2,05001100000000010201,6.29979398,-75.53870579,1
05001,1,0500110000000001020127,4,05001100000000010201,6.29954006,-75.53850843,1
05001,1,0500110000000001020128,28,05001100000000010201,6.29943705,-75.53869942,1
05001,1,0500110000000001020129,30,05001100000000010201,6.29932508,-75.53897891,1
05001,1,0500110000000001020130,31,05001100000000010201,6.29928665,-75.53923634,1
05001,1,0500110000000001020131,41,05001100000000010201,6.29923679,-75.53957488,1
05001,1,0500110000000001020132,29,05001100000000010201,6.29925116,-75.54013364,1
05001,1,0500110000000001020133,84,05001100000000010201,6.29908111,-75.54043657,1
05001,1,0500110000000001020134,34,05001100000000010201,6.29900383,-75.54006266,1
05001,1,0500110000000001020135,56,05001100000000010201,6.29974314,-75.53834767,1
05001,1,0500110000000001020136,37,05001100000000010201,6.29936591,-75.53793406,1
05001,1,0500110000000001020204,124,05001100000000010202,6.29973824,-75.54143863,1
05001,1,0500110000000001020205,67,05001100000000010202,6.29877163,-75.54157897,1
05001,1,0500110000000001020206,4,05001100000000010202,6.2996017,-75.54188763,1
05001,1,0500110000000001020208,19,05001100000000010202,6.30025904,-75.53882745,1
05001,1,0500110000000001020210,35,05001100000000010202,6.30016127,-75.54229163,1
05001,1,0500110000000001020212,259,05001100000000010202,6.29907838,-75.54088344,1
05001,1,0500110000000001020213,90,05001100000000010202,6.29807188,-75.54127952,1
05001,1,0500110000000001020215,5,05001100000000010202,6.30087755,-75.54133679,1
05001,1,0500110000000001020216,71,05001100000000010202,6.30150675,-75.5407697,1
05001,1,0500110000000001020217,10,05001100000000010202,6.30119385,-75.54117551,1
05001,1,0500110000000001020220,35,05001100000000010202,6.30163996,-75.54040052,1
05001,1,0500110000000001020221,13,05001100000000010202,6.30069901,-75.54236153,1
05001,1,0500110000000001020222,81,05001100000000010202,6.30057033,-75.54042832,1
05001,1,0500110000000001020224,11,05001100000000010202,6.30038359,-75.54076642,1
05001,1,0500110000000001020225,9,05001100000000010202,6.30026821,-75.5408605,1
05001,1,0500110000000001020226,48,05001100000000010202,6.3004856,-75.54131169,1
05001,1,0500110000000001020227,22,05001100000000010202,6.30057146,-75.54103034,1
05001,1,0500110000000001020228,32,05001100000000010202,6.30074478,-75.5408907,1
05001,1,0500110000000001020229,17,05001100000000010202,6.30097355,-75.54091125,1
05001,1,0500110000000001020230,1,05001100000000010202,6.3011553,-75.5408548,1
05001,1,0500110000000001020231,9,05001100000000010202,6.30093691,-75.54063691,1
05001,1,0500110000000001020232,15,05001100000000010202,6.30123666,-75.54057463,1
05001,1,0500110000000001020233,12,05001100000000010202,6.30189143,-75.540776,1
05001,1,0500110000000001020235,172,05001100000000010202,6.30085871,-75.54007191,1
05001,1,0500110000000001020236,261,05001100000000010202,6.30144533,-75.54174559,1
05001,1,0500110000000001020237,3,05001100000000010202,6.3021865,-75.54131579,1
05001,1,0500110000000001020238,21,05001100000000010202,6.30165606,-75.53997491,1
05001,1,0500110000000001020239,20,05001100000000010202,6.30035583,-75.54205897,1
05001,1,0500110000000001020240,36,05001100000000010202,6.30010008,-75.54121781,1
05001,1,0500110000000001020241,9,05001100000000010202,6.30010709,-75.54092762,1
05001,1,0500110000000001020301,14,05001100000000010203,6.29831277,-75.54021865,1
05001,1,0500110000000001020302,36,05001100000000010203,6.29876172,-75.5400039,1
05001,1,0500110000000001020303,19,05001100000000010203,6.29875915,-75.53967145,1
05001,1,0500110000000001020304,58,05001100000000010203,6.29886797,-75.53947657,1
05001,1,0500110000000001020305,53,05001100000000010203,6.29882675,-75.53905995,1
05001,1,0500110000000001020306,50,05001100000000010203,6.2988916,-75.53882757,1
05001,1,0500110000000001020307,28,05001100000000010203,6.29888323,-75.53855892,1
05001,1,0500110000000001020308,63,05001100000000010203,6.29896169,-75.53835834,1
05001,1,0500110000000001020309,23,05001100000000010203,6.29913892,-75.53825703,1
05001,1,0500110000000001020310,21,05001100000000010203,6.29910201,-75.53810002,1
05001,1,0500110000000001020311,56,05001100000000010203,6.29869667,-75.53786712,1
05001,1,0500110000000001020312,13,05001100000000010203,6.29860389,-75.53836492,1
05001,1,0500110000000001020313,13,05001100000000010203,6.29858951,-75.53935797,1
05001,1,0500110000000001020315,5,05001100000000010203,6.29791139,-75.53798175,1
05001,1,0500110000000001020316,43,05001100000000010203,6.29790633,-75.53917063,1
05001,1,0500110000000001020317,39,05001100000000010203,6.29807497,-75.53933936,1
05001,1,0500110000000001020318,11,05001100000000010203,6.29696515,-75.53958652,1
05001,1,0500110000000001020319,142,05001100000000010203,6.29673822,-75.53997533,1
05001,1,0500110000000001020320,100,05001100000000010203,6.29691662,-75.54017758,1
05001,1,0500110000000001020321,146,05001100000000010203,6.29598347,-75.54016877,1
05001,1,0500110000000001020322,151,05001100000000010203,6.29529262,-75.54061265,1
05001,1,0500110000000001020323,7,05001100000000010203,6.298148,-75.5404405,1
05001,1,0500110000000001020324,56,05001100000000010203,6.29830946,-75.53974823,1
05001,1,0500110000000001020325,30,05001100000000010203,6.29754771,-75.53995449,1
05001,1,0500110000000001020326,0,05001100000000010203,6.29769841,-75.53914404,1
05001,1,0500110000000001020327,30,05001100000000010203,6.2966901,-75.53975118,1
05001,1,0500110000000001030107,56,05001100000000010301,6.30228632,-75.54592808,1
05001,1,0500110000000001030108,41,05001100000000010301,6.30395368,-75.54657332,1
05001,1,0500110000000001030109,259,05001100000000010301,6.30300523,-75.54673176,1
05001,1,0500110000000001030111,183,05001100000000010301,6.30260895,-75.5476283,1
05001,1,0500110000000001030112,33,05001100000000010301,6.30253995,-75.54833892,1
05001,1,0500110000000001030113,164,05001100000000010301,6.30210308,-75.54445688,1
05001,1,0500110000000001030115,117,05001100000000010301,6.30323242,-75.54590889,1
05001,1,0500110000000001030116,68,05001100000000010301,6.30375942,-75.54621884,1
05001,1,0500110000000001030117,85,05001100000000010301,6.30397273,-75.54529254,1
05001,1,0500110000000001030122,20,05001100000000010301,6.30278562,-75.54503711,1
05001,1,0500110000000001030123,61,05001100000000010301,6.30365602,-75.54519901,1
05001,1,0500110000000001030124,65,05001100000000010301,6.3034582,-75.54405032,1
05001,1,0500110000000001030126,39,05001100000000010301,6.30299623,-75.54794103,1
05001,1,0500110000000001030128,24,05001100000000010301,6.30276214,-75.5484927,1
05001,1,0500110000000001030129,48,05001100000000010301,6.30309189,-75.54824693,1
05001,1,0500110000000001030130,6,05001100000000010301,6.30398265,-75.54828756,1
05001,1,0500110000000001030136,159,05001100000000010301,6.30186407,-75.54629337,1
05001,1,0500110000000001030137,22,05001100000000010301,6.3021001,-75.54700618,1
05001,1,0500110000000001030138,29,05001100000000010301,6.30200164,-75.54558808,1
05001,1,0500110000000001030139,86,05001100000000010301,6.30243059,-75.54555029,1
05001,1,0500110000000001030140,225,05001100000000010301,6.30158544,-75.54513732,1
05001,1,0500110000000001030141,27,05001100000000010301,6.3029873,-75.54769328,1
05001,1,0500110000000001030142,23,05001100000000010301,6.30366073,-75.54769285,1
05001,1,0500110000000001030143,38,05001100000000010301,6.3033962,-75.54778228,1
05001,1,0500110000000001030144,23,05001100000000010301,6.30328114,-75.5475117,1
05001,1,0500110000000001030145,27,05001100000000010301,6.30391035,-75.54379681,1
05001,1,0500110000000001030149,23,05001100000000010301,6.30221658,-75.54301546,1
05001,1,0500110000000001030150,2,05001100000000010301,6.30203427,-75.54332919,1
05001,1,0500110000000001030151,0,05001100000000010301,6.30188869,-75.54309923,1
05001,1,0500110000000001030152,11,05001100000000010301,6.30227437,-75.54337061,1
05001,1,0500110000000001030153,299,05001100000000010301,6.30293517,-75.54268048,1
05001,1,0500110000000001030154,136,05001100000000010301,6.30383835,-75.54808755,1
05001,1,0500110000000001030155,9,05001100000000010301,6.30317078,-75.54629009,1
05001,1,0500110000000001030156,48,05001100000000010301,6.30413283,-75.54615983,1
05001,1,0500110000000001030157,17,05001100000000010301,6.304111,-75.54584631,1
05001,1,0500110000000001030158,16,05001100000000010301,6.30411696,-75.54411598,1
05001,1,0500110000000001030159,15,05001100000000010301,6.30373044,-75.54391625,1
05001,1,0500110000000001030201,100,05001100000000010302,6.30210695,-75.54834835,1
05001,1,0500110000000001030202,147,05001100000000010302,6.30139545,-75.54744052,1
05001,1,0500110000000001030204,121,05001100000000010302,6.30128453,-75.54655598,1
05001,1,0500110000000001030205,49,05001100000000010302,6.3010866,-75.54603138,1
05001,1,0500110000000001030206,54,05001100000000010302,6.30101697,-75.54578949,1
05001,1,0500110000000001030208,103,05001100000000010302,6.30138803,-75.54795963,1
05001,1,0500110000000001030209,109,05001100000000010302,6.30139493,-75.54843213,1
05001,1,0500110000000001030210,25,05001100000000010302,6.30202429,-75.5479642,1
05001,1,0500110000000001030211,49,05001100000000010302,6.30092081,-75.54828525,1
05001,1,0500110000000001030301,69,05001100000000010303,6.30050973,-75.54596474,1
05001,1,0500110000000001030304,84,05001100000000010303,6.30065868,-75.54658331,1
05001,1,0500110000000001030305,36,05001100000000010303,6.30090129,-75.5473794,1
05001,1,0500110000000001030306,161,05001100000000010303,6.29981076,-75.546874,1
05001,1,0500110000000001030307,47,05001100000000010303,6.29937047,-75.54759342,1
05001,1,0500110000000001030308,20,05001100000000010303,6.29978968,-75.54744964,1
05001,1,0500110000000001030309,250,05001100000000010303,6.30041701,-75.54818045,1
05001,1,0500110000000001030310,79,05001100000000010303,6.29993012,-75.54824507,1
05001,1,0500110000000001030318,51,05001100000000010303,6.2998886,-75.547919340000007,1
05001,1,0500110000000001030319,51,05001100000000010303,6.29952287,-75.54801209,1
05001,1,0500110000000001030320,109,05001100000000010303,6.30024734,-75.5472033,1
05001,1,0500110000000001030321,41,05001100000000010303,6.30096032,-75.54707178,1
05001,1,0500110000000001030322,31,05001100000000010303,6.30063906,-75.54698976,1
05001,1,0500110000000001030323,213,05001100000000010303,6.29976248,-75.54631851,1
05001,1,0500110000000001030403,89,05001100000000010304,6.29920982,-75.54825238,1
05001,1,0500110000000001030404,78,05001100000000010304,6.29894522,-75.54774175,1
05001,1,0500110000000001030405,54,05001100000000010304,6.29899243,-75.54725415,1
05001,1,0500110000000001030406,46,05001100000000010304,6.2985174,-75.54799284,1
05001,1,0500110000000001030407,99,05001100000000010304,6.29812711,-75.54866415,1
05001,1,0500110000000001030408,87,05001100000000010304,6.29879096,-75.54844903,1
05001,1,0500110000000001030409,49,05001100000000010304,6.29893631,-75.54883504,1
05001,1,0500110000000001030410,111,05001100000000010304,6.29914098,-75.54919881,1
05001,1,0500110000000001030411,80,05001100000000010304,6.29969297,-75.54867324,1
05001,1,0500110000000001030412,20,05001100000000010304,6.29829803,-75.54835866,1
05001,1,0500110000000001030501,24,05001100000000010305,6.29865317,-75.54682953,1
05001,1,0500110000000001030502,125,05001100000000010305,6.29808767,-75.5470745,1
05001,1,0500110000000001030503,78,05001100000000010305,6.29728763,-75.54719156,1
05001,1,0500110000000001030504,71,05001100000000010305,6.29686918,-75.54726991,1
05001,1,0500110000000001030505,109,05001100000000010305,6.29617639,-75.54780292,1
05001,1,0500110000000001030506,131,05001100000000010305,6.2968185,-75.54805379,1
05001,1,0500110000000001030507,74,05001100000000010305,6.29800804,-75.54755231,1
05001,1,0500110000000001030508,65,05001100000000010305,6.29852763,-75.54735443,1
05001,1,0500110000000001030509,200,05001100000000010305,6.29765772,-75.54809837,1
05001,1,0500110000000001030510,68,05001100000000010305,6.29645068,-75.54829986,1
05001,1,0500110000000001030511,79,05001100000000010305,6.29734551,-75.54778448,1
05001,1,0500110000000001030512,9,05001100000000010305,6.29887938,-75.54713491,1
05001,1,0500110000000001030513,107,05001100000000010305,6.29899554,-75.5467194,1
05001,1,0500110000000001030514,63,05001100000000010305,6.29653962,-75.54746152,1
05001,1,0500110000000001030601,89,05001100000000010306,6.29747171,-75.54865019,1
05001,1,0500110000000001030602,13,05001100000000010306,6.29684601,-75.5488071,1
05001,1,0500110000000001030603,19,05001100000000010306,6.29566024,-75.54809609,1
05001,1,0500110000000001030605,0,05001100000000010306,6.29501087,-75.54822179,1
05001,1,0500110000000001030606,118,05001100000000010306,6.29569508,-75.54859006,1
05001,1,0500110000000001030607,93,05001100000000010306,6.29613529,-75.54878555,1
05001,1,0500110000000001030608,135,05001100000000010306,6.29632744,-75.54910166,1
05001,1,0500110000000001030609,82,05001100000000010306,6.2954717,-75.54936737,1
05001,1,0500110000000001030611,29,05001100000000010306,6.29561173,-75.54896081,1
05001,1,0500110000000001030612,39,05001100000000010306,6.294935,-75.54871433,1
05001,1,0500110000000001030614,34,05001100000000010306,6.29614012,-75.54841029,1
05001,1,0500110000000001030615,29,05001100000000010306,6.29602956,-75.54964424,1
05001,1,0500110000000001030616,33,05001100000000010306,6.29598686,-75.5494617,1
05001,1,0500110000000001030701,254,05001100000000010307,6.29791667,-75.54930817,1
05001,1,0500110000000001030704,48,05001100000000010307,6.29703806,-75.55008063,1
05001,1,0500110000000001030707,50,05001100000000010307,6.29601984,-75.54998195,1
05001,1,0500110000000001030708,101,05001100000000010307,6.29641902,-75.55013841,1
05001,1,0500110000000001030709,130,05001100000000010307,6.29824613,-75.54979292,1
05001,1,0500110000000001030710,123,05001100000000010307,6.29664635,-75.55049501,1
05001,1,0500110000000001030711,38,05001100000000010307,6.29852603,-75.54901697,1
05001,1,0500110000000001030712,47,05001100000000010307,6.29756464,-75.54975009,1
05001,1,0500110000000001030713,42,05001100000000010307,6.29568924,-75.5500975,1
05001,1,0500110000000001030715,74,05001100000000010307,6.29648576,-75.54970864,1
05001,1,0500110000000001030716,167,05001100000000010307,6.29711832,-75.54934226,1
05001,1,0500110000000001030717,0,05001100000000010307,6.29862946,-75.5493253,1
05001,1,0500110000000001030718,30,05001100000000010307,6.29683602,-75.54922673,1
05001,1,0500110000000001030719,12,05001100000000010307,6.2968649,-75.54961645,1
05001,1,0500110000000001040102,74,05001100000000010401,6.29174567,-75.54386576,1
05001,1,0500110000000001040103,2,05001100000000010401,6.29227451,-75.54449913,1
05001,1,0500110000000001040106,97,05001100000000010401,6.29280124,-75.54453306,1
05001,1,0500110000000001040108,60,05001100000000010401,6.29222173,-75.54404753,1
05001,1,0500110000000001040111,174,05001100000000010401,6.29351069,-75.54453994,1
05001,1,0500110000000001040113,9,05001100000000010401,6.29129617,-75.54362582,1
05001,1,0500110000000001040114,40,05001100000000010401,6.29243515,-75.54374731,1
05001,1,0500110000000001040115,108,05001100000000010401,6.29273876,-75.54302208,1
05001,1,0500110000000001040116,212,05001100000000010401,6.29158987,-75.54304096,1
05001,1,0500110000000001040117,40,05001100000000010401,6.29251905,-75.54351482,1
05001,1,0500110000000001040118,41,05001100000000010401,6.29187841,-75.54359285,1
05001,1,0500110000000001040119,19,05001100000000010401,6.29003301,-75.54299723,1
05001,1,0500110000000001040201,84,05001100000000010402,6.2908155,-75.54373538,1
05001,1,0500110000000001040202,9,05001100000000010402,6.29083113,-75.54421981,1
05001,1,0500110000000001040203,105,05001100000000010402,6.29133556,-75.54400885,1
05001,1,0500110000000001040204,54,05001100000000010402,6.29212711,-75.54507829,1
05001,1,0500110000000001040205,64,05001100000000010402,6.29080186,-75.54476195,1
05001,1,0500110000000001040207,49,05001100000000010402,6.29196731,-75.54539406,1
05001,1,0500110000000001040210,15,05001100000000010402,6.29179452,-75.54716662,1
05001,1,0500110000000001040211,40,05001100000000010402,6.2915693,-75.54601528,1
05001,1,0500110000000001040213,28,05001100000000010402,6.29163209,-75.54451079,1
05001,1,0500110000000001040215,70,05001100000000010402,6.29174865,-75.54474618,1
05001,1,0500110000000001040216,84,05001100000000010402,6.29181082,-75.54652935,1
05001,1,0500110000000001040217,52,05001100000000010402,6.29177018,-75.54572744,1
05001,1,0500110000000001040218,0,05001100000000010402,6.29149535,-75.54506763,1
05001,1,0500110000000001040219,0,05001100000000010402,6.29121921,-75.54458897,1
05001,1,0500110000000001040220,0,05001100000000010402,6.29116361,-75.54509875,1
05001,1,0500110000000001040221,2,05001100000000010402,6.29116346,-75.5456713,1
05001,1,0500110000000001040222,0,05001100000000010402,6.29100657,-75.54540406,1
05001,1,0500110000000001040223,0,05001100000000010402,6.290878,-75.54565739,1
